sample_id,time_point,X_scaled,y_scaled
588,11,-5.517808432387028e-14,-1.3699543127989906
588,12,6.072919944699606e-14,-0.0393576828822844
588,13,-3.985700658404312e-14,0.07923828540488853
588,14,-7.149836278586008e-14,-0.16226654982356667
588,15,3.108624468950438e-14,0.10578931808917881
588,16,-9.769962616701378e-15,0.6860328971119038
588,17,-4.463096558993129e-14,1.178362164620051
588,18,6.517009154549669e-14,-1.1066611785805132
588,19,0.0,0.6863683654725465
589,0,0.0,-1.1694576213003294
589,1,-6.106226635438361e-16,-0.3832004917712915
589,2,-1.2212453270876722e-15,0.8645410832548082
589,3,1.5182299861749016e-14,0.7264138273655161
589,4,-2.4424906541753444e-15,-1.7420082694054824
589,5,-1.8263168755083825e-14,1.119761770898493
589,6,3.036459972349803e-14,1.1394223204265328
589,7,-3.574918139293004e-14,1.6131023895254
589,8,-4.884981308350689e-15,0.7959417560698292
589,9,3.2585045772748344e-14,0.27302794644109823
589,10,-3.652633751016765e-14,1.1127864492123671
589,11,-5.517808432387028e-14,0.578717194823133
589,12,6.072919944699606e-14,1.3648926754628996
589,13,-3.985700658404312e-14,-0.5569968073356959
589,14,-7.149836278586008e-14,0.7288486926331745
589,15,3.108624468950438e-14,0.3668181370192475
589,16,-9.769962616701378e-15,0.06092723387144118
589,17,-4.463096558993129e-14,1.1167726622466772
589,18,6.517009154549669e-14,0.26806062282356946
589,19,0.0,1.6764983622813612
590,0,0.0,1.121077146848304
590,1,-6.106226635438361e-16,0.3601905361488835
590,2,-1.2212453270876722e-15,1.5820778494455718
590,3,1.5182299861749016e-14,0.6752668002130037
590,4,-2.4424906541753444e-15,0.5332479081334613
590,5,-1.8263168755083825e-14,-0.20682320014355943
590,6,3.036459972349803e-14,-1.1363384465628905
590,7,-3.574918139293004e-14,-2.9292039180964746
590,8,-4.884981308350689e-15,0.4612030723096453
590,9,3.2585045772748344e-14,0.04733169697112004
590,10,-3.652633751016765e-14,-2.610343797819234
590,11,-5.517808432387028e-14,0.1551147464925778
590,12,6.072919944699606e-14,-1.0057368355802394
590,13,-3.985700658404312e-14,-0.8213436284813316
590,14,-7.149836278586008e-14,-0.8820548029604061
590,15,3.108624468950438e-14,-2.15290976591555
590,16,-9.769962616701378e-15,-0.32662041027880945
590,17,-4.463096558993129e-14,-1.2795503223694364
590,18,6.517009154549669e-14,0.19030272363829367
590,19,0.0,-0.7691545197651664
591,0,0.0,0.23902901037715513
591,1,-6.106226635438361e-16,0.23943358322599897
591,2,-1.2212453270876722e-15,-0.034001036176702255
591,3,1.5182299861749016e-14,0.8020388696526527
591,4,-2.4424906541753444e-15,-2.3547743017912803
591,5,-1.8263168755083825e-14,0.03611430656493953
591,6,3.036459972349803e-14,-1.217676634036633
591,7,-3.574918139293004e-14,-1.6405238032661442
591,8,-4.884981308350689e-15,-0.9000056758163959
591,9,3.2585045772748344e-14,-1.4096803314708735
591,10,-3.652633751016765e-14,-1.007845209732829
591,11,-5.517808432387028e-14,-1.4868989436030362
591,12,6.072919944699606e-14,-0.6800573092951433
591,13,-3.985700658404312e-14,-1.6742359668851554
591,14,-7.149836278586008e-14,-0.5845423986599059
591,15,3.108624468950438e-14,-0.8000328958437664
591,16,-9.769962616701378e-15,-1.1804724768906971
591,17,-4.463096558993129e-14,-0.751809961236655
591,18,6.517009154549669e-14,-1.3382573631801862
591,19,0.0,-0.7154938649267806
592,0,0.0,0.5895300107820336
592,1,-6.106226635438361e-16,-0.36558446523602195
592,2,-1.2212453270876722e-15,0.1758996657973296
592,3,1.5182299861749016e-14,0.7878614365633622
592,4,-2.4424906541753444e-15,1.9844631575437217
592,5,-1.8263168755083825e-14,2.0625234593002326
592,6,3.036459972349803e-14,0.14078491961203593
592,7,-3.574918139293004e-14,0.8305880455998486
592,8,-4.884981308350689e-15,0.6773328962352833
592,9,3.2585045772748344e-14,-0.09789435609530923
592,10,-3.652633751016765e-14,0.14032803925047327
592,11,-5.517808432387028e-14,-0.3736995200226297
592,12,6.072919944699606e-14,0.4910095992783426
592,13,-3.985700658404312e-14,-1.782117280160525
592,14,-7.149836278586008e-14,-1.7270000907367253
592,15,3.108624468950438e-14,0.2404338154931951
592,16,-9.769962616701378e-15,-0.5221365652229789
592,17,-4.463096558993129e-14,-0.1290257522196236
592,18,6.517009154549669e-14,-1.5798504104931477
592,19,0.0,-2.1566972919270233
593,0,0.0,-1.1619135884780005
593,1,-6.106226635438361e-16,-1.169446990297163
593,2,-1.2212453270876722e-15,-1.6444790303403685
593,3,1.5182299861749016e-14,-0.6833328588519816
593,4,-2.4424906541753444e-15,-0.8328631628108226
593,5,-1.8263168755083825e-14,1.064838498247485
593,6,3.036459972349803e-14,-0.7543954294903218
593,7,-3.574918139293004e-14,-0.8422057968934525
593,8,-4.884981308350689e-15,-0.5357374462030284
593,9,3.2585045772748344e-14,-0.920749019095618
593,10,-3.652633751016765e-14,0.14400973708366366
593,11,-5.517808432387028e-14,0.7412552147510698
593,12,6.072919944699606e-14,0.33769657283938986
593,13,-3.985700658404312e-14,0.3281147132390738
593,14,-7.149836278586008e-14,1.0879440408146586
593,15,3.108624468950438e-14,-0.0011277173525009792
593,16,-9.769962616701378e-15,1.3969612768023356
593,17,-4.463096558993129e-14,1.0174684200829422
593,18,6.517009154549669e-14,1.3095178460146577
593,19,0.0,0.14150552024699187
594,0,0.0,-1.4028446015932032
594,1,-6.106226635438361e-16,0.5260902279635515
594,2,-1.2212453270876722e-15,-0.9757439236324235
594,3,1.5182299861749016e-14,0.5870862464087113
594,4,-2.4424906541753444e-15,-0.36736656522774924
594,5,-1.8263168755083825e-14,-0.3079075090506145
594,6,3.036459972349803e-14,0.8621110703835332
594,7,-3.574918139293004e-14,1.0424808038373619
594,8,-4.884981308350689e-15,1.0379518675434065
594,9,3.2585045772748344e-14,0.5390254410639153
594,10,-3.652633751016765e-14,2.811133265125427
594,11,-5.517808432387028e-14,0.9458259072077767
594,12,6.072919944699606e-14,1.3718230369134778
594,13,-3.985700658404312e-14,1.3669779888102862
594,14,-7.149836278586008e-14,1.336661931076853
594,15,3.108624468950438e-14,0.4018735207943035
594,16,-9.769962616701378e-15,0.287768508309038
594,17,-4.463096558993129e-14,-2.0007595360475383
594,18,6.517009154549669e-14,-0.002455762688355462
594,19,0.0,-0.22947439190950455
595,0,0.0,1.1680158998036603
595,1,-6.106226635438361e-16,-0.7060717787813985
595,2,-1.2212453270876722e-15,-0.06741829902246846
595,3,1.5182299861749016e-14,0.09307848123240281
595,4,-2.4424906541753444e-15,-0.6733134634499803
595,5,-1.8263168755083825e-14,0.33109383014400867
595,6,3.036459972349803e-14,-0.03681758575736619
595,7,-3.574918139293004e-14,1.6118050508185389
595,8,-4.884981308350689e-15,1.2370485639266735
595,9,3.2585045772748344e-14,1.2074350806690777
595,10,-3.652633751016765e-14,0.7471562501627523
595,11,-5.517808432387028e-14,1.186069364086775
595,12,6.072919944699606e-14,0.3511033325393807
595,13,-3.985700658404312e-14,1.2153177460170905
595,14,-7.149836278586008e-14,0.8678737742527859
595,15,3.108624468950438e-14,1.5888079204603456
595,16,-9.769962616701378e-15,0.7035828138804155
595,17,-4.463096558993129e-14,3.0919480525980485
595,18,6.517009154549669e-14,1.2922630778900628
595,19,0.0,0.5728586980253627
596,0,0.0,-0.6323606414984105
596,1,-6.106226635438361e-16,-1.5844096380487667
596,2,-1.2212453270876722e-15,-1.7586358536250188
596,3,1.5182299861749016e-14,0.620801681747955
596,4,-2.4424906541753444e-15,-0.08245958217216123
596,5,-1.8263168755083825e-14,0.1700067588017759
596,6,3.036459972349803e-14,-0.6454139706543849
596,7,-3.574918139293004e-14,0.3692999828587274
596,8,-4.884981308350689e-15,-0.03266566152320324
596,9,3.2585045772748344e-14,0.8024493870137811
596,10,-3.652633751016765e-14,1.1011762958573226
596,11,-5.517808432387028e-14,-0.6114268476884275
596,12,6.072919944699606e-14,0.48877718937699516
596,13,-3.985700658404312e-14,0.3327970263958249
596,14,-7.149836278586008e-14,0.09106016097127329
596,15,3.108624468950438e-14,0.8238730317970725
596,16,-9.769962616701378e-15,0.5967105557858401
596,17,-4.463096558993129e-14,1.8185837693613363
596,18,6.517009154549669e-14,0.3677659824729176
596,19,0.0,1.4376389203088926
597,0,0.0,0.46523685047599894
597,1,-6.106226635438361e-16,1.3643793121915875
597,2,-1.2212453270876722e-15,-0.4394002448765433
597,3,1.5182299861749016e-14,-1.9091630958695356
597,4,-2.4424906541753444e-15,1.706152586926344
597,5,-1.8263168755083825e-14,0.5013146641867464
597,6,3.036459972349803e-14,0.6102378646305792
597,7,-3.574918139293004e-14,0.023271272945471943
597,8,-4.884981308350689e-15,-1.1865561725794798
597,9,3.2585045772748344e-14,-1.4717806237472224
597,10,-3.652633751016765e-14,-0.5438192816019856
597,11,-5.517808432387028e-14,-1.448426671356442
597,12,6.072919944699606e-14,-2.1255111006362273
597,13,-3.985700658404312e-14,-0.06513668854242816
597,14,-7.149836278586008e-14,-0.9999561631068233
597,15,3.108624468950438e-14,-0.573567005503657
597,16,-9.769962616701378e-15,-1.3063935409749585
597,17,-4.463096558993129e-14,-0.6455364418712124
597,18,6.517009154549669e-14,-1.7206932916334474
597,19,0.0,0.014117669097245865
598,0,0.0,0.6578895854890098
598,1,-6.106226635438361e-16,0.7290146317709133
598,2,-1.2212453270876722e-15,-0.5997848921355331
598,3,1.5182299861749016e-14,0.5025090044509962
598,4,-2.4424906541753444e-15,1.1956794694094142
598,5,-1.8263168755083825e-14,1.2034125081496647
598,6,3.036459972349803e-14,0.7262290108083208
598,7,-3.574918139293004e-14,0.022567325307166264
598,8,-4.884981308350689e-15,2.491289000369464
598,9,3.2585045772748344e-14,0.9532579774084009
598,10,-3.652633751016765e-14,0.5958770760019506
598,11,-5.517808432387028e-14,1.6115955887569946
598,12,6.072919944699606e-14,0.29074269115870743
598,13,-3.985700658404312e-14,0.5320264245217806
598,14,-7.149836278586008e-14,1.024819812623823
598,15,3.108624468950438e-14,0.6766539914412627
598,16,-9.769962616701378e-15,0.08596367640037167
598,17,-4.463096558993129e-14,-0.9082357437571797
598,18,6.517009154549669e-14,0.5700926606413159
598,19,0.0,0.6499210516460194
599,0,0.0,1.1177502226303568
599,1,-6.106226635438361e-16,1.6442055345466604
599,2,-1.2212453270876722e-15,0.1937570877207817
599,3,1.5182299861749016e-14,1.0887703385862986
599,4,-2.4424906541753444e-15,0.8056818458842931
599,5,-1.8263168755083825e-14,0.7889825829553612
599,6,3.036459972349803e-14,0.18132543575380602
599,7,-3.574918139293004e-14,-0.40256204695725
599,8,-4.884981308350689e-15,-2.423870166442635
599,9,3.2585045772748344e-14,-2.072972412028766
599,10,-3.652633751016765e-14,0.08312952696249824
599,11,-5.517808432387028e-14,-1.3131542677704382
599,12,6.072919944699606e-14,-0.28599801406228853
599,13,-3.985700658404312e-14,-0.7585829432114041
599,14,-7.149836278586008e-14,-0.8465361855009986
599,15,3.108624468950438e-14,-0.6501229222964529
599,16,-9.769962616701378e-15,0.7474624489787591
599,17,-4.463096558993129e-14,1.8529916313298824
599,18,6.517009154549669e-14,-0.03542348955784972
599,19,0.0,0.8069335346950884
600,0,0.0,0.10846991723621402
600,1,-6.106226635438361e-16,1.2282756522079197
600,2,-1.2212453270876722e-15,0.10026944040211838
600,3,1.5182299861749016e-14,0.8807952399687239
600,4,-2.4424906541753444e-15,0.14624851684869264
600,5,-1.8263168755083825e-14,2.157346934736182
600,6,3.036459972349803e-14,1.6395900954572826
600,7,-3.574918139293004e-14,0.36717895104075665
600,8,-4.884981308350689e-15,0.26625163953786946
600,9,3.2585045772748344e-14,0.9502712496113167
600,10,-3.652633751016765e-14,-0.3664371128390566
600,11,-5.517808432387028e-14,1.3427780283218103
600,12,6.072919944699606e-14,0.2938746336749047
600,13,-3.985700658404312e-14,1.3456320869452976
600,14,-7.149836278586008e-14,0.5686666813045784
600,15,3.108624468950438e-14,-1.2866877265164953
600,16,-9.769962616701378e-15,-0.07310403900282901
600,17,-4.463096558993129e-14,-0.866306334013347
600,18,6.517009154549669e-14,-0.45626015266045844
600,19,0.0,0.10130464191454253
601,0,0.0,1.7639581339734398
601,1,-6.106226635438361e-16,0.0027620789031650664
601,2,-1.2212453270876722e-15,0.5852951217475846
601,3,1.5182299861749016e-14,0.4039183292292123
601,4,-2.4424906541753444e-15,0.755944259927209
601,5,-1.8263168755083825e-14,1.5159055352359851
601,6,3.036459972349803e-14,0.39562255069798485
601,7,-3.574918139293004e-14,-0.24246726989064266
601,8,-4.884981308350689e-15,0.4201502649042709
601,9,3.2585045772748344e-14,0.8666821183565543
601,10,-3.652633751016765e-14,1.1201078532752533
601,11,-5.517808432387028e-14,0.44864976267245626
601,12,6.072919944699606e-14,0.38945209290374483
601,13,-3.985700658404312e-14,-1.4403018901811033
601,14,-7.149836278586008e-14,-1.5599241398244055
601,15,3.108624468950438e-14,-2.1163396430148285
601,16,-9.769962616701378e-15,0.4131212355291548
601,17,-4.463096558993129e-14,-0.3116922293008651
601,18,6.517009154549669e-14,-0.4213275540534129
601,19,0.0,-0.2891101943270816
602,0,0.0,-0.9850862673535602
602,1,-6.106226635438361e-16,-0.6965653917337157
602,2,-1.2212453270876722e-15,-0.8355747443279563
602,3,1.5182299861749016e-14,0.20640086911938887
602,4,-2.4424906541753444e-15,-1.844642543047732
602,5,-1.8263168755083825e-14,-1.1195176454447746
602,6,3.036459972349803e-14,-1.2304151371509828
602,7,-3.574918139293004e-14,-0.451872910716214
602,8,-4.884981308350689e-15,-1.1301776162415529
602,9,3.2585045772748344e-14,-1.156670402009469
602,10,-3.652633751016765e-14,-0.45057154862144844
602,11,-5.517808432387028e-14,-1.1005967095252422
602,12,6.072919944699606e-14,-0.468196995534751
602,13,-3.985700658404312e-14,0.2552786499147861
602,14,-7.149836278586008e-14,-0.32974631518939823
602,15,3.108624468950438e-14,-0.09133712717450879
602,16,-9.769962616701378e-15,-0.8475904536383283
602,17,-4.463096558993129e-14,-0.37949218539161744
602,18,6.517009154549669e-14,-0.20148917660098764
602,19,0.0,0.3365866766893241
603,0,0.0,1.1262479641022194
603,1,-6.106226635438361e-16,-0.5442210342303826
603,2,-1.2212453270876722e-15,0.08568711047295892
603,3,1.5182299861749016e-14,1.126791994752648
603,4,-2.4424906541753444e-15,0.3413974168759817
603,5,-1.8263168755083825e-14,0.6539350411694173
603,6,3.036459972349803e-14,1.9291820471092347
603,7,-3.574918139293004e-14,1.2064594447958188
603,8,-4.884981308350689e-15,1.3727788085946053
603,9,3.2585045772748344e-14,1.7156114027351788
603,10,-3.652633751016765e-14,0.5229098144548799
603,11,-5.517808432387028e-14,0.9524719474801107
603,12,6.072919944699606e-14,0.3831060716155127
603,13,-3.985700658404312e-14,1.238902890607774
603,14,-7.149836278586008e-14,-0.6638661802592658
603,15,3.108624468950438e-14,0.7311356682511974
603,16,-9.769962616701378e-15,-0.2637750773312325
603,17,-4.463096558993129e-14,0.7518145367927628
603,18,6.517009154549669e-14,-0.5925611910834238
603,19,0.0,0.07571376357679335
604,0,0.0,0.03640644955784509
604,1,-6.106226635438361e-16,-1.2955697128654289
604,2,-1.2212453270876722e-15,0.5882724966012293
604,3,1.5182299861749016e-14,0.24055306385045622
604,4,-2.4424906541753444e-15,0.09679608065828346
604,5,-1.8263168755083825e-14,-0.6354210954414442
604,6,3.036459972349803e-14,-0.970798292211474
604,7,-3.574918139293004e-14,0.3133567663074852
604,8,-4.884981308350689e-15,-0.6564970770627819
604,9,3.2585045772748344e-14,-0.1391019726910592
604,10,-3.652633751016765e-14,-0.3734215095586557
604,11,-5.517808432387028e-14,-0.06368721802415532
604,12,6.072919944699606e-14,-0.5619503770698563
604,13,-3.985700658404312e-14,-0.03050348714932576
604,14,-7.149836278586008e-14,-0.04374897482035978
604,15,3.108624468950438e-14,0.07701962121321282
604,16,-9.769962616701378e-15,0.07813521838568761
604,17,-4.463096558993129e-14,0.6479258607001348
604,18,6.517009154549669e-14,-0.008376909095171602
604,19,0.0,2.48646799340781
605,0,0.0,-0.6762257333348041
605,1,-6.106226635438361e-16,-0.7098917735935666
605,2,-1.2212453270876722e-15,-1.0154919545272827
605,3,1.5182299861749016e-14,-0.7488008186899946
605,4,-2.4424906541753444e-15,-0.7403408888418106
605,5,-1.8263168755083825e-14,-1.160054999988801
605,6,3.036459972349803e-14,-1.3719227546935395
605,7,-3.574918139293004e-14,-1.5238532051120441
605,8,-4.884981308350689e-15,-2.6764093957363997
605,9,3.2585045772748344e-14,0.17302143181252608
605,10,-3.652633751016765e-14,-0.5575707192775242
605,11,-5.517808432387028e-14,0.1810643522768362
605,12,6.072919944699606e-14,-0.3870546164193852
605,13,-3.985700658404312e-14,0.17559929999312346
605,14,-7.149836278586008e-14,0.5272983105281233
605,15,3.108624468950438e-14,0.11718755284910617
605,16,-9.769962616701378e-15,-0.25979280616136124
605,17,-4.463096558993129e-14,-0.4616801420541848
605,18,6.517009154549669e-14,0.2759745071896048
605,19,0.0,1.8973275390649822
606,0,0.0,1.1435104234847766
606,1,-6.106226635438361e-16,-1.1185974455094994
606,2,-1.2212453270876722e-15,2.3163601586204967
606,3,1.5182299861749016e-14,0.9274989086298825
606,4,-2.4424906541753444e-15,-1.1810984418489563
606,5,-1.8263168755083825e-14,1.525451468522917
606,6,3.036459972349803e-14,1.6301001852072619
606,7,-3.574918139293004e-14,-0.31221919785022284
606,8,-4.884981308350689e-15,0.5521715190305564
606,9,3.2585045772748344e-14,-0.3037558078931022
606,10,-3.652633751016765e-14,0.016252425412480464
606,11,-5.517808432387028e-14,-0.9463691543913298
606,12,6.072919944699606e-14,-0.11714619717884522
606,13,-3.985700658404312e-14,-0.07254615789553791
606,14,-7.149836278586008e-14,-1.005957648403281
606,15,3.108624468950438e-14,-0.08313639768307363
606,16,-9.769962616701378e-15,-0.5352930191067445
606,17,-4.463096558993129e-14,1.3134019403263917
606,18,6.517009154549669e-14,-0.3489253632271883
606,19,0.0,0.23249940189892115
607,0,0.0,1.3434896920342172
607,1,-6.106226635438361e-16,0.10133628456647684
607,2,-1.2212453270876722e-15,1.0147186722208459
607,3,1.5182299861749016e-14,0.9167534243933025
607,4,-2.4424906541753444e-15,-0.15716637266633599
607,5,-1.8263168755083825e-14,0.7925918252597515
607,6,3.036459972349803e-14,1.4049265828634658
607,7,-3.574918139293004e-14,1.3479367174566792
607,8,-4.884981308350689e-15,1.564730448318339
607,9,3.2585045772748344e-14,-0.1812480375051283
607,10,-3.652633751016765e-14,0.7189013526023043
607,11,-5.517808432387028e-14,0.4725764889064196
607,12,6.072919944699606e-14,0.2333967807900116
607,13,-3.985700658404312e-14,0.15578598218675338
607,14,-7.149836278586008e-14,-0.05039431561064219
607,15,3.108624468950438e-14,1.1298255899956362
607,16,-9.769962616701378e-15,-0.5069517500562075
607,17,-4.463096558993129e-14,-0.9144109129753963
607,18,6.517009154549669e-14,-0.21217040876991194
607,19,0.0,-1.0212422040165927
608,0,0.0,-0.25381109229638815
608,1,-6.106226635438361e-16,1.1289140828304254
608,2,-1.2212453270876722e-15,-0.26739081699178
608,3,1.5182299861749016e-14,0.26855768431621435
608,4,-2.4424906541753444e-15,-0.3480647619255334
608,5,-1.8263168755083825e-14,0.03016857028014227
608,6,3.036459972349803e-14,-1.3120969218952356
608,7,-3.574918139293004e-14,-0.46401211124363834
608,8,-4.884981308350689e-15,-1.5926668449961567
608,9,3.2585045772748344e-14,-1.2578562840569556
608,10,-3.652633751016765e-14,-1.3125946890686517
608,11,-5.517808432387028e-14,-2.580910238677551
608,12,6.072919944699606e-14,-0.22785812472247907
608,13,-3.985700658404312e-14,-1.0295839710510266
608,14,-7.149836278586008e-14,0.8296682791715784
608,15,3.108624468950438e-14,0.6247584495523149
608,16,-9.769962616701378e-15,-0.43962714574161443
608,17,-4.463096558993129e-14,0.6972394500741214
608,18,6.517009154549669e-14,0.6034771317010668
608,19,0.0,1.3370611443709142
609,0,0.0,-0.24892981514639856
609,1,-6.106226635438361e-16,0.041033677905860454
609,2,-1.2212453270876722e-15,0.3223325428193266
609,3,1.5182299861749016e-14,0.3627738213050945
609,4,-2.4424906541753444e-15,1.1341563932023289
609,5,-1.8263168755083825e-14,1.1744903962630715
609,6,3.036459972349803e-14,0.4169709084551386
609,7,-3.574918139293004e-14,0.5504145971761145
609,8,-4.884981308350689e-15,1.1334718801517123
609,9,3.2585045772748344e-14,0.8555126817394734
609,10,-3.652633751016765e-14,-0.24244159643055918
609,11,-5.517808432387028e-14,1.794428576721705
609,12,6.072919944699606e-14,-0.14725436701544675
609,13,-3.985700658404312e-14,-0.5155749071162667
609,14,-7.149836278586008e-14,-0.44027419832342785
609,15,3.108624468950438e-14,-0.038627801256029846
609,16,-9.769962616701378e-15,0.6913851304372015
609,17,-4.463096558993129e-14,0.8450269683134287
609,18,6.517009154549669e-14,1.391716882331538
609,19,0.0,0.387131813292923
610,0,0.0,-0.6553189839930341
610,1,-6.106226635438361e-16,0.03976534095679075
610,2,-1.2212453270876722e-15,-0.14296720102602292
610,3,1.5182299861749016e-14,0.06861794023505782
610,4,-2.4424906541753444e-15,0.5137359966234063
610,5,-1.8263168755083825e-14,1.34020072367463
610,6,3.036459972349803e-14,1.0835495633388676
610,7,-3.574918139293004e-14,1.7590296417200642
610,8,-4.884981308350689e-15,1.793029541218296
610,9,3.2585045772748344e-14,0.9867411952678025
610,10,-3.652633751016765e-14,1.2932904162925893
610,11,-5.517808432387028e-14,0.6669226719348321
610,12,6.072919944699606e-14,1.5902071894988279
610,13,-3.985700658404312e-14,1.0281750892744541
610,14,-7.149836278586008e-14,-0.3519727858851002
610,15,3.108624468950438e-14,-0.26319903103886394
610,16,-9.769962616701378e-15,0.8066794049180842
610,17,-4.463096558993129e-14,0.5216013887412945
610,18,6.517009154549669e-14,-0.6567024064887611
610,19,0.0,-0.6233812075973028
611,0,0.0,1.4046267804350354
611,1,-6.106226635438361e-16,-0.06731464360726964
611,2,-1.2212453270876722e-15,1.00788706665868
611,3,1.5182299861749016e-14,0.41943730609338725
611,4,-2.4424906541753444e-15,0.27728507480049946
611,5,-1.8263168755083825e-14,1.5121003697176227
611,6,3.036459972349803e-14,0.32993666896863083
611,7,-3.574918139293004e-14,0.24380481737120138
611,8,-4.884981308350689e-15,0.2608492634708224
611,9,3.2585045772748344e-14,1.7375994391974285
611,10,-3.652633751016765e-14,1.353974275621305
611,11,-5.517808432387028e-14,1.4488260420283712
611,12,6.072919944699606e-14,0.8063432836527893
611,13,-3.985700658404312e-14,1.8038661120283996
611,14,-7.149836278586008e-14,-0.10498643506992641
611,15,3.108624468950438e-14,-0.2634431440666702
611,16,-9.769962616701378e-15,1.5094558685422836
611,17,-4.463096558993129e-14,0.06668031290954081
611,18,6.517009154549669e-14,-0.7859752526764565
611,19,0.0,0.09791810868912156
612,0,0.0,-1.1267925372126977
612,1,-6.106226635438361e-16,-0.266616241381759
612,2,-1.2212453270876722e-15,-0.5057792485977777
612,3,1.5182299861749016e-14,0.02639152133704237
612,4,-2.4424906541753444e-15,1.5731410218449182
612,5,-1.8263168755083825e-14,1.0268301290739994
612,6,3.036459972349803e-14,0.7359180018823288
612,7,-3.574918139293004e-14,0.08567464960978753
612,8,-4.884981308350689e-15,1.7072802624266934
612,9,3.2585045772748344e-14,0.2631563199471928
612,10,-3.652633751016765e-14,-0.5739542785837739
612,11,-5.517808432387028e-14,2.911096098463496
612,12,6.072919944699606e-14,0.1698167970572281
612,13,-3.985700658404312e-14,1.5939070595902842
612,14,-7.149836278586008e-14,1.3586379511620486
612,15,3.108624468950438e-14,0.4179176680499811
612,16,-9.769962616701378e-15,0.48476917901297745
612,17,-4.463096558993129e-14,-1.0703033080962052
612,18,6.517009154549669e-14,-0.08409328965722034
612,19,0.0,0.3601774387683325
613,0,0.0,-1.2502463334135412
613,1,-6.106226635438361e-16,1.6839423833449194
613,2,-1.2212453270876722e-15,-0.15501075553201932
613,3,1.5182299861749016e-14,-0.4583156766409848
613,4,-2.4424906541753444e-15,-0.6838304510249683
613,5,-1.8263168755083825e-14,-0.010714037344933012
613,6,3.036459972349803e-14,-0.3725088587509125
613,7,-3.574918139293004e-14,-0.8443233530033731
613,8,-4.884981308350689e-15,0.055431745129606434
613,9,3.2585045772748344e-14,-0.7300286470337551
613,10,-3.652633751016765e-14,-0.9825902087887639
613,11,-5.517808432387028e-14,-0.08101682816886902
613,12,6.072919944699606e-14,-0.04819107485778138
613,13,-3.985700658404312e-14,-0.22507735490951558
613,14,-7.149836278586008e-14,-0.12603854482155297
613,15,3.108624468950438e-14,-1.7129307076291538
613,16,-9.769962616701378e-15,-0.8096802079654308
613,17,-4.463096558993129e-14,-0.5329965373443308
613,18,6.517009154549669e-14,-1.3676757142985299
613,19,0.0,-1.525269709397127
614,0,0.0,-1.5741898020010268
614,1,-6.106226635438361e-16,-0.3333055949403631
614,2,-1.2212453270876722e-15,-1.3643218657092167
614,3,1.5182299861749016e-14,-0.299840415728899
614,4,-2.4424906541753444e-15,-0.38813996462592354
614,5,-1.8263168755083825e-14,-0.9355941963698703
614,6,3.036459972349803e-14,0.44424487123942025
614,7,-3.574918139293004e-14,-0.290280953421946
614,8,-4.884981308350689e-15,0.3447079094575095
614,9,3.2585045772748344e-14,-1.2935158092664283
614,10,-3.652633751016765e-14,-1.3926473467619345
614,11,-5.517808432387028e-14,0.22857650295148038
614,12,6.072919944699606e-14,-1.6333240637229443
614,13,-3.985700658404312e-14,-0.025412340774738838
614,14,-7.149836278586008e-14,0.6443886188489332
614,15,3.108624468950438e-14,-1.6066476965220542
614,16,-9.769962616701378e-15,-0.45574769963452827
614,17,-4.463096558993129e-14,0.8521567548639616
614,18,6.517009154549669e-14,1.558584485487927
614,19,0.0,-0.46158540098068807
615,0,0.0,-0.2664232531951874
615,1,-6.106226635438361e-16,-0.05998040258684994
615,2,-1.2212453270876722e-15,0.3298830505739555
615,3,1.5182299861749016e-14,0.726754646575652
615,4,-2.4424906541753444e-15,-1.7095570929659327
615,5,-1.8263168755083825e-14,-2.4977097505331898
615,6,3.036459972349803e-14,-0.20915346962297618
615,7,-3.574918139293004e-14,-0.38115738342477923
615,8,-4.884981308350689e-15,0.13112359565674217
615,9,3.2585045772748344e-14,0.30409781546505904
615,10,-3.652633751016765e-14,0.26227874176740784
615,11,-5.517808432387028e-14,0.6360216388944521
615,12,6.072919944699606e-14,0.07100183292911766
615,13,-3.985700658404312e-14,-0.34620271712546935
615,14,-7.149836278586008e-14,0.14617394810628298
615,15,3.108624468950438e-14,-1.0239000627720012
615,16,-9.769962616701378e-15,0.2711912608289537
615,17,-4.463096558993129e-14,-0.43136913957580486
615,18,6.517009154549669e-14,0.3898546830462654
615,19,0.0,0.4659349152403655
616,0,0.0,-0.7364726938170625
616,1,-6.106226635438361e-16,1.6771644271810198
616,2,-1.2212453270876722e-15,0.44784826435952413
616,3,1.5182299861749016e-14,1.0819120344302229
616,4,-2.4424906541753444e-15,0.7688090753746549
616,5,-1.8263168755083825e-14,-0.17827589317952533
616,6,3.036459972349803e-14,0.6991392149101157
616,7,-3.574918139293004e-14,0.593132389556439
616,8,-4.884981308350689e-15,0.5533080780538897
616,9,3.2585045772748344e-14,0.7247868737060558
616,10,-3.652633751016765e-14,2.0609741528396057
616,11,-5.517808432387028e-14,0.637069217158949
616,12,6.072919944699606e-14,0.6992383506038922
616,13,-3.985700658404312e-14,1.5135826452566103
616,14,-7.149836278586008e-14,0.4767032522501929
616,15,3.108624468950438e-14,0.7575818798575202
616,16,-9.769962616701378e-15,-0.37194959482555573
616,17,-4.463096558993129e-14,-0.45886554536077717
616,18,6.517009154549669e-14,-1.6669128471046422
616,19,0.0,-0.6916013655730902
617,0,0.0,0.6428622147939679
617,1,-6.106226635438361e-16,0.6700852379933951
