sample_id,time_point,time_value,signal1,signal2,mixed_signal,noise,noisy_signal
149,13,0.6842105263157894,0.42345690756974963,0.43555749754769735,0.4295072025587235,0.02994654079094058,0.45945374334966405
149,14,0.7368421052631579,0.43106599055504735,0.45022731175984215,0.4406466511574447,-0.0005905876651153492,0.4400560634923294
149,15,0.7894736842105263,0.44261374958400185,0.46839608051309667,0.4555049150485493,-0.006121999510888708,0.4493829155376606
149,16,0.8421052631578947,0.4574403814301435,0.4887865632527851,0.4731134723414643,-0.08712269570322378,0.3859907766382405
149,17,0.894736842105263,0.4746987382178339,0.509965335852141,0.49233203703498746,-0.0421135527713589,0.45021848426362854
149,18,0.9473684210526315,0.4934027308311222,0.5304435584437238,0.511923144637423,0.0961939563115743,0.6081171009489974
149,19,1.0,0.5124836709952381,0.5487816389045415,0.5306326549498898,-0.03987522962382989,0.49075742532605987
150,0,0.0,0.4498386291471179,0.4498386291471179,0.4498386291471179,-0.018437968506508053,0.4314006606406099
150,1,0.05263157894736842,0.44738512868721736,0.4469801333950562,0.44718263104113676,-0.03976532854391418,0.4074173024972226
150,2,0.10526315789473684,0.44577474766431746,0.4453601634086279,0.4455674555364727,0.0670320190036867,0.5125994745401594
150,3,0.15789473684210525,0.44503329139747544,0.4450165611270196,0.44502492626224754,0.0186378508091801,0.46366277707142767
150,4,0.21052631578947367,0.445172641245985,0.4459573529808158,0.44556499711340036,0.09736768693695608,0.5429326840503564
150,5,0.2631578947368421,0.44619056421824344,0.4481605623973534,0.4471755633077984,0.061945826743625844,0.5091213900514242
150,6,0.3157894736842105,0.4480707487540042,0.4515747231658667,0.4498227359599355,-0.044572383017233715,0.4052503529427018
150,7,0.3684210526315789,0.45078306610662794,0.4561200816703889,0.45345157388850843,-0.0028000808707874555,0.45065149301772095
150,8,0.42105263157894735,0.45428405313684894,0.46169045990666663,0.45798725652175776,-0.007148980554379597,0.45083827596737813
150,9,0.47368421052631576,0.4585176087815987,0.468155735763655,0.46333667227262687,0.025612793230050574,0.4889494655026774
150,10,0.5263157894736842,0.4634158930374208,0.4753648826310747,0.46939038783424775,0.05381516306082201,0.5232055508950697
150,11,0.5789473684210527,0.4689004140528482,0.4831494973288486,0.4760249556908484,-0.08627427158694455,0.38975068410390384
150,12,0.631578947368421,0.4748832859097867,0.4913277339472055,0.4831055099284961,0.03222135700178285,0.515326866930279
150,13,0.6842105263157894,0.48126863693876665,0.49970855170430517,0.4904885943215359,-0.020803606208921046,0.4696849881126149
150,14,0.7368421052631579,0.487954146000721,0.5080961775928974,0.4980251617968092,-0.021778224765231988,0.4762469370315772
150,15,0.7894736842105263,0.49483268211735904,0.5162946795701329,0.5055636808437459,-0.013882539756221127,0.4916811410875248
150,16,0.8421052631578947,0.5017940211761179,0.5241125434623891,0.5129532823192535,0.022617500819499852,0.5355707831387534
150,17,0.894736842105263,0.5087266122006,0.5313671466701997,0.5200468794353998,-0.028229521680189232,0.4918173577552106
150,18,0.9473684210526315,0.5155193648831472,0.5378890241690809,0.5267041945261141,-0.03905420633625975,0.4876499881898543
150,19,1.0,0.5220634297354971,0.5435258271539546,0.5327946284447258,0.042741072082253195,0.575535700526979
151,0,0.0,0.5329847592788646,0.5329847592788646,0.5329847592788646,-0.003968284491439425,0.5290164747874252
151,1,0.05263157894736842,0.5239282505980294,0.5228791944286285,0.523403722513329,-0.10322522228053839,0.42017850023279063
151,2,0.10526315789473684,0.513378660384056,0.511032251113414,0.512205455748735,0.014402375482106662,0.5266078312308416
151,3,0.15789473684210525,0.501994264855932,0.4983456224426218,0.5001699436492769,-0.009266089445720382,0.49090385420355653
151,4,0.21052631578947367,0.4904854306432339,0.48578491155535775,0.48813517109929583,0.019062511809409783,0.5071976829087056
151,5,0.2631578947368421,0.4795702891346535,0.4743061377516953,0.4769382134431744,0.009762325070698862,0.48670053851387324
151,6,0.3157894736842105,0.46992992631895897,0.4647829720679295,0.4673564491934442,-0.07805404434523487,0.3893024048482093
151,7,0.3684210526315789,0.4621658841949646,0.45794024053287286,0.46005306236391874,0.004405406462020484,0.4644584688259392
151,8,0.42105263157894735,0.45676262558916714,0.4542987562972658,0.45553069094321647,-0.016032462219594555,0.43949822872362193
151,9,0.47368421052631576,0.4540573045116365,0.45413567956656165,0.4540964920390991,0.027992981428480168,0.48208947346757924
151,10,0.5263157894736842,0.45421872832777227,0.4574634224170629,0.4558410753724176,0.07400413227744393,0.5298452076498615
151,11,0.5789473684210527,0.4572368244700921,0.4640287040894785,0.4606327642797853,-0.04013533823817744,0.42049742604160784
151,12,0.631578947368421,0.462923268949056,0.47333182866328444,0.46812754880617025,-0.01876078190223096,0.4493667669039393
151,13,0.6842105263157894,0.47092323744493475,0.48466471785187953,0.47779397764840714,-0.07890303022882887,0.39889094741957826
151,14,0.7368421052631579,0.4807375457328746,0.4971648041710559,0.4889511749519653,-0.07285049524519081,0.41610067970677445
151,15,0.7894736842105263,0.4917537979168522,0.5098806825704963,0.5008172402436742,-0.022844400710659366,0.4779728395330149
151,16,0.8421052631578947,0.5032845988764887,0.521844523659304,0.5125645612678964,0.04836632724539268,0.5609308885132891
151,17,0.894736842105263,0.5146104465360015,0.5321457370189454,0.5233780917774735,0.013390241277970961,0.5367683330554445
151,18,0.9473684210526315,0.525024627551752,0.5400002779504873,0.5325124527511197,-0.03599034385911206,0.49652210889200765
151,19,1.0,0.5338773150049828,0.5448103225894075,0.5393438187971952,0.013739296519884377,0.5530831153170795
152,0,0.0,0.5349866595092643,0.5349866595092643,0.5349866595092643,0.013383293691024962,0.5483699532002893
152,1,0.05263157894736842,0.5259655744893155,0.524534953999684,0.5252502642444997,-0.023057025075795372,0.5021932391687044
152,2,0.10526315789473684,0.5161492909088053,0.5130900454982105,0.5146196682035079,-0.060588312163256566,0.45403135604025135
152,3,0.15789473684210525,0.505838433526739,0.5011152369874273,0.5034768352570831,-0.044956928950433774,0.4585199063066493
152,4,0.21052631578947367,0.4953487734789234,0.4890952824081985,0.49222202794356096,-0.04408500600151241,0.4481370219420485
152,5,0.2631578947368421,0.4850015577523737,0.4775167632658597,0.48125916050911666,0.047360245592308746,0.5286194061014254
152,6,0.3157894736842105,0.4751136709611758,0.46684839125451133,0.47098103110784356,0.000729821064003107,0.47171085217184666
152,7,0.3684210526315789,0.4659879307204991,0.4575220342717023,0.4617549824961007,9.228967794552515e-05,0.4618472721740462
152,8,0.42105263157894735,0.45790381382398937,0.44991523391212673,0.45390952386805805,0.015589530398240473,0.4694990542662985
152,9,0.47368421052631576,0.4511088972363758,0.44433592215217904,0.44772240969427746,0.03258748655538179,0.48030989624965925
152,10,0.5263157894736842,0.44581127602182996,0.44100995591145065,0.44341061596664033,-0.07619460848432309,0.36721600748231725
152,11,0.5789473684210527,0.44217319040985037,0.4400719741063735,0.44112258225811196,0.0035629744244740666,0.444685556682586
152,12,0.631578947368421,0.4403060571704775,0.4415599473129331,0.4409330022417053,-0.012804022174124347,0.42812898006758093
152,13,0.6842105263157894,0.4402670574635173,0.4454136406743357,0.4428403490689265,0.05153861939812359,0.4943789684670501
152,14,0.7368421052631579,0.4420573856592637,0.4514770522768856,0.4467672189680747,0.028072086656569295,0.474839305624644
152,15,0.7894736842105263,0.445622212760778,0.4595047282858291,0.4525634705233036,0.05595200601523505,0.5085154765385387
152,16,0.8421052631578947,0.45085236554792046,0.4691716991972437,0.4600120323725821,-0.024070331099072997,0.4359417012735091
152,17,0.894736842105263,0.4575876700191659,0.48008663497513737,0.46883715249715163,-0.004346640320840772,0.4644905121763109
152,18,0.9473684210526315,0.4656218567379309,0.4918076865387631,0.47871477163834697,-0.014119328397644241,0.46459544324070273
152,19,1.0,0.4747088778566443,0.5038603723186313,0.4892846250876378,-0.05184377021486224,0.43744085487277556
153,0,0.0,0.5114904510835212,0.5114904510835212,0.5114904510835212,-0.06751881151683509,0.4439716395666861
153,1,0.05263157894736842,0.5179979534079333,0.5191696606260291,0.5185838070169813,0.009613089156368939,0.5281968961733502
153,2,0.10526315789473684,0.524144153615889,0.5263083305920067,0.5252262421039477,0.012531080485576291,0.537757322589524
153,3,0.15789473684210525,0.5298056690597633,0.5327051671914556,0.5312554181256095,-0.011625993326063616,0.5196294247995459
153,4,0.21052631578947367,0.534868846955495,0.5381797945995733,0.5365243207775341,0.08351695492089865,0.6200412756984327
153,5,0.2631578947368421,0.5392320459192963,0.5425778411329706,0.5409049435261335,-0.07311390556038819,0.4677910379657453
153,6,0.3157894736842105,0.5428076763800418,0.5457752921699438,0.5442914842749929,0.01754655863067403,0.5618380429056669
153,7,0.3684210526315789,0.545523958906823,0.5476819870726382,0.5466029729897306,-0.06416609552760782,0.48243687746212277
153,8,0.42105263157894735,0.5473263651539124,0.5482441615060776,0.547785263329995,-0.05090976200709712,0.4968755013228979
153,9,0.47368421052631576,0.5481787124967067,0.5474459634666134,0.5478123379816601,-0.09237060972803278,0.4554417282536273
153,10,0.5263157894736842,0.5480638903842487,0.545309900271337,0.5466868953277928,0.04596707148233825,0.592653966810131
153,11,0.5789473684210527,0.5469842038270754,0.5418962039043995,0.5444402038657374,0.01389361040766663,0.5583338142734041
153,12,0.631578947368421,0.5449613271250016,0.5373011326159907,0.5411312298704961,-0.04802910939008646,0.49310212048040963
153,13,0.6842105263157894,0.542035868763738,0.5316542566649072,0.5368450627143226,0.036526603889688536,0.5733716666040112
153,14,0.7368421052631579,0.5382665562148795,0.5251148047404235,0.5316906804776516,-0.028305869033290378,0.5033848114443612
153,15,0.7894736842105263,0.5337290570040953,0.5178671740858168,0.525798115544956,-0.01221568817381741,0.5135824273711386
153,16,0.8421052631578947,0.5285144597141325,0.5101157309275592,0.5193150953208459,0.03081779031874329,0.5501328856395892
153,17,0.894736842105263,0.5227274454159233,0.5020790478259063,0.5124032466209147,0.008805473109987952,0.5212087197309027
153,18,0.9473684210526315,0.5164841862356265,0.4939837404401136,0.5052339633378701,-0.04765933050523377,0.45757463283263633
153,19,1.0,0.5099100132430755,0.48605807749708074,0.4979840453700781,0.01303943947812398,0.5110234848482021
154,0,0.0,0.5632765161809807,0.5632765161809807,0.5632765161809807,0.05353972632543608,0.6168162425064168
154,1,0.05263157894736842,0.5607064776205051,0.5601959419357413,0.5604512097781231,-0.039216710177247656,0.5212344996008754
154,2,0.10526315789473684,0.5553477449679729,0.5536343456658928,0.5544910453169328,0.01507498432973119,0.569566029646664
154,3,0.15789473684210525,0.5474464841462771,0.5439711725698558,0.5457088283580664,-0.002440353222597693,0.5432684751354687
154,4,0.21052631578947367,0.537365658058833,0.531765226402389,0.534565442230611,0.06761503483040186,0.6021804770610129
154,5,0.2631578947368421,0.5255683530393404,0.5177223548680685,0.5216453539537045,0.010567250057737322,0.5322126040114418
154,6,0.3157894736842105,0.5125965058975035,0.5026546317301377,0.5076255688138206,0.032315709878778937,0.5399412786925996
154,7,0.3684210526315789,0.4990460087836404,0.48743339605925723,0.4932397024214488,-0.05386042668985008,0.43937927573159874
154,8,0.42105263157894735,0.48553933548847367,0.4729388642771367,0.4792390998828052,-0.03143900600483498,0.44780009387797026
154,9,0.47368421052631576,0.4726969466530741,0.46000922883907175,0.4663530877460729,-0.08265070400424622,0.3837023837418267
154,10,0.5263157894736842,0.4611087874575434,0.4493921870861576,0.45525048727185047,-0.013269809514590104,0.44198067775726035
154,11,0.5789473684210527,0.45130718710879764,0.44170170326564434,0.446504445187221,-0.014829398503808936,0.43167504668341206
154,12,0.631578947368421,0.44374240505289003,0.437382504093291,0.4405624545730905,-0.014411002888712336,0.4261514516843782
154,13,0.6842105263157894,0.4387619472538278,0.4366843610148819,0.4377231541343548,0.08540714618685848,0.5231303003212133
154,14,0.7368421052631579,0.43659460269401257,0.4396476463770258,0.4381211245355192,0.030321952807827814,0.468443077343347
154,15,0.7894736842105263,0.4373399334170074,0.4461009987676555,0.44172046609233145,-0.03267629642860559,0.40904416966372587
154,16,0.8421052631578947,0.44096370091210774,0.45567123253534736,0.4483174667237275,-0.006147494179437831,0.4421699725442897
154,17,0.894736842105263,0.4472994389404429,0.4678049184379516,0.45755217868919723,-0.05666870475280037,0.40088347393639684
154,18,0.9473684210526315,0.4560561005511604,0.4818003874508063,0.4689282440009833,0.08713553104096679,0.5560637750419501
154,19,1.0,0.4668314280041128,0.49684830701241595,0.48183986750826435,0.08218295892066454,0.5640228264289289
155,0,0.0,0.4830095637540933,0.4830095637540933,0.4830095637540933,0.02683526287073426,0.5098448266248276
155,1,0.05263157894736842,0.5012520526054149,0.5032205584664088,0.5022363055359118,0.03340778859941701,0.5356440941353289
155,2,0.10526315789473684,0.5194193030650722,0.5231946267099263,0.5213069648874993,0.061174866377051385,0.5824818312645507
155,3,0.15789473684210525,0.5364196080437313,0.5414623384134873,0.5389409732286093,0.07267658338260996,0.6116175566112193
155,4,0.21052631578947367,0.5512313845832421,0.5566797948489407,0.5539555897160914,-0.09235849830861077,0.4615970914074806
155,5,0.2631578947368421,0.5629645628576989,0.5677274950803637,0.5653460289690313,0.13280618364345861,0.6981522126124899
155,6,0.3157894736842105,0.5709140722824757,0.5737926941657003,0.572353383224088,0.026736332463006163,0.5990897156870942
155,7,0.3684210526315789,0.5746022106419828,0.5744291942740982,0.5745157024580405,-0.006631720033118989,0.5678839824249216
155,8,0.42105263157894735,0.5738073501889471,0.5695901700724216,0.5716987601306844,0.044192118822868075,0.6158908789535525
155,9,0.47368421052631576,0.5685772557072327,0.5596316135193603,0.5641044346132965,-0.02893948850954898,0.5351649461037475
155,10,0.5263157894736842,0.5592262142286749,0.545286144644344,0.5522561794365095,0.022407740210690155,0.5746639196471997
155,11,0.5789473684210527,0.5463161488850905,0.5276091149707992,0.5369626319279448,-0.010039818895877753,0.526922813032067
155,12,0.631578947368421,0.5306228518025721,0.5079009685872505,0.5192619101949113,0.034090475584875095,0.5533523857797864
155,13,0.6842105263157894,0.5130893651722342,0.487611572520771,0.5003504688465026,-0.009115130673784118,0.49123533817271847
155,14,0.7368421052631579,0.4947693119238417,0.46823355452962423,0.481501433226733,-0.06021344422833953,0.4212879889983935
155,15,0.7894736842105263,0.47676358137758373,0.45119249512192183,0.4639780382497528,-0.049185702614601604,0.4147923356351512
155,16,0.8421052631578947,0.46015417456215923,0.4377420520319214,0.4489481132970403,-0.010024949660451263,0.43892316363658906
155,17,0.894736842105263,0.4459391845687759,0.4288717325200314,0.43740545854440366,-0.052816087437849546,0.3845893711065541
155,18,0.9473684210526315,0.4349728191040454,0.4252340984015339,0.43010345875278966,0.04290842591317778,0.47301188466596744
155,19,1.0,0.42791406940875315,0.42709675910363337,0.42750541425619326,0.02755180910648188,0.4550572233626751
156,0,0.0,0.5664514193193937,0.5664514193193937,0.5664514193193937,-0.04715829340539435,0.5192931259139993
156,1,0.05263157894736842,0.5626991758228668,0.5618684385149361,0.5622838071689014,0.015363449648453216,0.5776472568173546
156,2,0.10526315789473684,0.5576582954334011,0.5555059263540015,0.5565821108937012,-0.03521582027892228,0.5213662906147789
156,3,0.15789473684210525,0.5514323818165554,0.5475468887466814,0.5494896352816184,-0.07959875432967273,0.4698908809519457
156,4,0.21052631578947367,0.5441493942616445,0.5382202527085846,0.5411848234851147,-0.12194355933853739,0.41924126414657725
156,5,0.2631578947368421,0.5359590177737885,0.5277942816980855,0.5318766497359371,-0.015720118805502375,0.5161565309304347
156,6,0.3157894736842105,0.5270295866440016,0.5165688595134541,0.5217992230787278,0.03366605395138191,0.5554652770301097
156,7,0.3684210526315789,0.5175446247262382,0.5048668646893156,0.5112057447077769,0.020873329969919842,0.5320790746776968
156,8,0.42105263157894735,0.5076990735280213,0.49302488349199136,0.5003619785100064,0.06369595684528925,0.5640579353552957
156,9,0.47368421052631576,0.4976952856375443,0.48138352863725836,0.4895394071374013,0.021489779444142237,0.5110291865815435
156,10,0.5263157894736842,0.4877388658331093,0.4702776421947264,0.4790082540139179,0.05750374064852583,0.5365119946624437
156,11,0.5789473684210527,0.47803444535130274,0.4600266644741939,0.4690305549127483,-0.07466298192192511,0.3943675729908232
156,12,0.631578947368421,0.4687814761640737,0.4509254459151758,0.45985346103962477,0.0014184794295791915,0.46127194046920394
156,13,0.6842105263157894,0.4601701317036466,0.44323576625863026,0.45170294898113844,-0.01620963955213012,0.4354933094290083
156,14,0.7368421052631579,0.45237739828641044,0.43717880493624406,0.44477810161132725,0.005832319210742646,0.45061042082206987
156,15,0.7894736842105263,0.44556343756754646,0.4329287792526216,0.43924610841008405,-0.013971481061768445,0.4252746273483156
156,16,0.8421052631578947,0.4398682947877475,0.43060793334631514,0.43523811406703133,0.024837456581898634,0.46007557064892995
156,17,0.894736842105263,0.435409020466423,0.4302830220629772,0.43284602126470006,0.07507550406324309,0.5079215253279432
156,18,0.9473684210526315,0.4322772646983432,0.43196339087552826,0.43212032778693577,0.07135316191935025,0.503473489706286
156,19,1.0,0.43053739349740644,0.4356007070788903,0.43306905028814835,-0.018615203457711817,0.4144538468304365
157,0,0.0,0.542270935343176,0.542270935343176,0.542270935343176,0.029488801016815835,0.5717597363599919
157,1,0.05263157894736842,0.5442504024999206,0.5449126803628642,0.5445815414313924,-0.004015615501415754,0.5405659259299767
157,2,0.10526315789473684,0.5459978557692842,0.5471168868413233,0.5465573713053038,-0.012335915428491917,0.5342214558768119
157,3,0.15789473684210525,0.5475041328972954,0.5488620814378539,0.5481831071675747,0.05741226275913831,0.605595369926713
157,4,0.21052631578947367,0.5487613361656919,0.5501312624974276,0.5494462993315598,0.00042349338435536393,0.5498697927159151
157,5,0.2631578947368421,0.5497628738012681,0.5509120656805112,0.5503374697408896,0.05006755386018061,0.6004050236010702
157,6,0.3157894736842105,0.5505034945378873,0.5511968844162441,0.5508501894770657,-0.054987507531142205,0.4958626819459234
157,7,0.3684210526315789,0.5509793151499408,0.5509829440055183,0.5509811295777296,-0.0290538265775667,0.5219273030001629
157,8,0.42105263157894735,0.5511878408128925,0.5502723286520476,0.5507300847324701,-0.040141705693115017,0.5105883790393551
157,9,0.47368421052631576,0.5511279781841522,0.5490719611580924,0.5500999696711223,0.05076648071074498,0.6008664503818673
157,10,0.5263157894736842,0.5508000411356943,0.5473935354826417,0.549096788309168,-0.028556392634246086,0.5205403956749219
157,11,0.5789473684210527,0.550205749108363,0.5452534028190702,0.5477295759637166,-0.1378104883460927,0.40991908761762397
157,12,0.631578947368421,0.549348218096493,0.5426724123021011,0.546010315199297,0.03256561511382051,0.5785759303131175
157,13,0.6842105263157894,0.548231944310116,0.5396757078959019,0.543953826103009,-0.07789465928073705,0.466059166822272
157,14,0.7368421052631579,0.5468627806004133,0.5362924834420292,0.5415776320212212,-0.008529811246342087,0.5330478207748791
157,15,0.7894736842105263,0.5452479057720241,0.5325556982535372,0.5389018020127807,0.025710924581149264,0.56461272659393
157,16,0.8421052631578947,0.5433957869431079,0.5285017560259316,0.5359487714845197,0.006844610554755728,0.5427933820392754
157,17,0.894736842105263,0.5413161351505165,0.5241701501930078,0.5327431426717621,0.03139614228560848,0.5641392849573706
157,18,0.9473684210526315,0.5390198544328471,0.5196030791825151,0.529311466807681,-0.046591427810525755,0.48272003899715527
157,19,1.0,0.5365189846583431,0.5148450353198163,0.5256820099890798,-0.038424433273185676,0.4872575767158941
158,0,0.0,0.5289986954146163,0.5289986954146163,0.5289986954146163,0.03573266670744129,0.5647313621220575
158,1,0.05263157894736842,0.5142262358813424,0.5126739234559843,0.5134500796686634,0.014667463347794372,0.5281175430164577
158,2,0.10526315789473684,0.49847918537384484,0.49529935812436543,0.49688927174910513,0.027062989710714764,0.5239522614598199
158,3,0.15789473684210525,0.48283632069740473,0.47831415151871365,0.4805752361080592,-0.08749244314073279,0.3930827929673264
158,4,0.21052631578947367,0.4683692812408121,0.46312520477705077,0.46574724300893144,0.005070833529653223,0.47081807653858465
158,5,0.2631578947368421,0.45606915461119896,0.4509906330905746,0.45352989385088677,-0.08529392085892534,0.3682359729919614
158,6,0.3157894736842105,0.4467785805971232,0.44291555480205697,0.4448470676995901,-0.06774808808442183,0.37709897961516825
158,7,0.3684210526315789,0.4411340247861795,0.43956883647859346,0.44035143063238646,0.05179441429806533,0.49214584493045177
158,8,0.42105263157894735,0.43952217647501174,0.44122769004508083,0.4403749332600463,0.0004088600941158728,0.4407837933541622
158,9,0.47368421052631576,0.4420534579024318,0.4477547110515945,0.44490408447701313,0.032555941076473326,0.47746002555348643
158,10,0.5263157894736842,0.44855445959786977,0.4586092600172523,0.45358185980756105,0.051943963310018715,0.5055258231175798
158,11,0.5789473684210527,0.45857982007367487,0.4728922441228113,0.4657360320982431,-0.0036209479035323386,0.46211508419471076
158,12,0.631578947368421,0.4714427360240004,0.4894205899409647,0.4804316629824825,-0.051243298288351107,0.4291883646941314
158,13,0.6842105263157894,0.48626201288044846,0.5068252385558534,0.4965436257181509,0.03154533860322761,0.5280889643213785
158,14,0.7368421052631579,0.5020224324511318,0.5236645460409907,0.5128434892460612,0.056073168836969924,0.568916658083031
158,15,0.7894736842105263,0.5176443020617773,0.5385436962240221,0.5280939991428997,-0.0025646117662521954,0.5255293873766474
158,16,0.8421052631578947,0.5320574206240558,0.5502302346631903,0.5411438276436231,-0.02827708732812815,0.512866740315495
158,17,0.894736842105263,0.5442743944676828,0.5577561540441694,0.5510152742559261,-0.024647977468512328,0.5263672967874138
158,18,0.9473684210526315,0.5534582803182998,0.5604980751648345,0.5569781777415672,0.014059994555278212,0.5710381722968454
158,19,1.0,0.5589799214310751,0.5582288820392225,0.5586044017351488,0.010448532312871083,0.5690529340480199
159,0,0.0,0.4942018947156372,0.4942018947156372,0.4942018947156372,0.12748534178746226,0.6216872365030994
159,1,0.05263157894736842,0.4993097281587314,0.5005126097281716,0.4999111689434515,0.033421410373835954,0.5333325793172875
159,2,0.10526315789473684,0.5044262243156091,0.5068135215962798,0.5056198729559445,0.008910501026802945,0.5145303739827474
159,3,0.15789473684210525,0.5094871726258339,0.5129841317307526,0.5112356521782933,0.0035018181150508173,0.514737470293344
159,4,0.21052631578947367,0.5144290596385258,0.5189064334317145,0.5166677465351202,-0.02049149685939063,0.49617624967572954
159,5,0.2631578947368421,0.5191898660879668,0.5244671686478267,0.5218285173678967,-0.02363850368568369,0.498190013682213
159,6,0.3157894736842105,0.523709845217612,0.5295599939223752,0.5266349195699935,-0.0673005785703417,0.4593343409996518
159,7,0.3684210526315789,0.5279322725847618,0.5340875141047026,0.5310098933447323,0.013548334141438068,0.5445582274861703
159,8,0.42105263157894735,0.5318041579360604,0.5379631449343073,0.5348836514351838,-0.027233395023507596,0.5076502564116762
159,9,0.47368421052631576,0.5352769102199896,0.5411127688775628,0.5381948395487761,-0.042070584808620026,0.4961242547401561
159,10,0.5263157894736842,0.5383069473906392,0.5434761525508498,0.5408915499707445,0.03993477452397324,0.5808263244947177
159,11,0.5789473684210527,0.5408562433498937,0.5450080986233136,0.5429321709866036,-0.013699315575385349,0.5292328554112182
159,12,0.631578947368421,0.542892805164065,0.5456793101702642,0.5442860576671646,0.10166269877851115,0.6459487564456758
159,13,0.6842105263157894,0.544391074566042,0.5454769509473356,0.5449340127566888,0.03596840703848674,0.5809024197951755
159,14,0.7368421052631579,0.5453322487042175,0.5444048908707221,0.5448685697874698,0.0014630012660327375,0.5463315710535025
159,15,0.7894736842105263,0.5457045161128878,0.5424836320089309,0.5440940740609094,0.0018816253967660621,0.5459756994576754
159,16,0.8421052631578947,0.545503204942762,0.5397499165013854,0.5426265607220737,-0.10561838431610138,0.43700817640597234
159,17,0.894736842105263,0.5447308415913316,0.5362560239020381,0.5404934327466848,0.02219518131138229,0.5626886140580671
159,18,0.9473684210526315,0.5433971189973059,0.5320687713855902,0.5377329451914481,0.02175366159211933,0.5594866067835674
159,19,1.0,0.5415187749970095,0.5272682359363666,0.5343935054666881,0.035011457424672106,0.5694049628913602
160,0,0.0,0.49673449004869197,0.49673449004869197,0.49673449004869197,-0.0016638977975294554,0.4950705922511625
160,1,0.05263157894736842,0.4832323245434463,0.4813201932672304,0.4822762589053383,-0.006594715902493902,0.47568154300284443
160,2,0.10526315789473684,0.4702866716831576,0.4667169375785764,0.468501804630867,-0.07138119983631663,0.39712060479455036
160,3,0.15789473684210525,0.4583271926652077,0.4535587681108037,0.45594298038800574,0.009363545878201198,0.46530652626620694
160,4,0.21052631578947367,0.447750817959645,0.4424169871422045,0.4450839025509248,-0.005891522222885645,0.43919238032803914
160,5,0.2631578947368421,0.438908573340835,0.4337753492609215,0.4363419613008782,-0.08444227968176558,0.3518996816191126
160,6,0.3157894736842105,0.43209392947815717,0.4280090576760214,0.43005149357708927,-0.0825713130120056,0.3474801805650837
160,7,0.3684210526315789,0.4275330617583122,0.4253684736195752,0.4264507676889437,-0.07980737545598451,0.34664339223295915
160,8,0.42105263157894735,0.4253773436119611,0.4259682461460098,0.42567279487898546,-0.03868202250694752,0.38699077237203794
160,9,0.47368421052631576,0.4256983224882728,0.42978233429182744,0.4277403283900501,0.002433292899376464,0.43017362128942654
160,10,0.5263157894736842,0.4284853452228361,0.4366451377238929,0.4325652414733645,-0.029455095392867323,0.40311014608049717
160,11,0.5789473684210527,0.43364591161205474,0.44625868678572667,0.4399522991988907,0.05505900619257647,0.49501130539146715
160,12,0.631578947368421,0.44100874445902805,0.4582055797638951,0.44960716211146157,0.042475208150835664,0.49208237026229723
160,13,0.6842105263157894,0.45032947419728486,0.47196710566340316,0.461148289930344,0.04412544405436778,0.5052737339847118
160,14,0.7368421052631579,0.46129874942191496,0.4869457656362219,0.47412225752906845,0.009671453837170274,0.4837937113662387
160,15,0.7894736842105263,0.4735525041427136,0.5024912152260654,0.4880218596843895,0.06701513566060067,0.5550369953449902
160,16,0.8421052631578947,0.48668404099319157,0.5179285010673076,0.5023062710302496,0.13004488197881922,0.6323511530090689
160,17,0.894736842105263,0.5002575293584289,0.5325873660551624,0.5164224477067957,-0.029617945398402918,0.4868045023083928
160,18,0.9473684210526315,0.5138224704241444,0.5458313506133001,0.5298269105187223,0.07311298958564577,0.602939900104368
160,19,1.0,0.5269286490576128,0.5570854265381194,0.5420070377978661,0.021297482782327043,0.5633045205801931
161,0,0.0,0.44908658284421543,0.44908658284421543,0.44908658284421543,0.013610044316337683,0.4626966271605531
161,1,0.05263157894736842,0.45446618269328515,0.4552853991132572,0.4548757909032712,-0.034169267351743124,0.42070652355152804
161,2,0.10526315789473684,0.4618601755511259,0.463984839064026,0.46292250730757595,-0.11776325438701665,0.34515925292055927
161,3,0.15789473684210525,0.4709414549197384,0.4746983943720093,0.47281992464587386,0.03832381134937574,0.5111437359952496
161,4,0.21052631578947367,0.48130826960071976,0.4868269191298894,0.48406759436530455,-0.018562558435329737,0.46550503592997483
161,5,0.2631578947368421,0.49250199696474106,0.49969213654144073,0.4960970667530909,-0.01146347377371462,0.4846335929793763
161,6,0.3157894736842105,0.5040274321843158,0.5125745709389417,0.5083010015616287,-0.01108991899825667,0.49721108256337204
161,7,0.3684210526315789,0.5153746958444814,0.5247537838102768,0.5200642398273791,0.02744160835797394,0.5475058481853531
161,8,0.42105263157894735,0.5260417907497963,0.5355486636722417,0.530795227211019,-0.012280905085574443,0.5185143221254446
161,9,0.47368421052631576,0.5355568100259386,0.5443555166152655,0.539956163320602,0.00537414903819527,0.5453303123587973
161,10,0.5263157894736842,0.5434988140407426,0.5506818273402271,0.5470903206904849,0.13665716285088944,0.6837474835413744
161,11,0.5789473684210527,0.5495164525602649,0.5541738026318661,0.5518451275960655,-0.018868474858188034,0.5329766527378775
161,12,0.631578947368421,0.5533435083051287,0.5546361569249061,0.5539898326150174,0.03932301868174715,0.5933128512967646
161,13,0.6842105263157894,0.554810674268089,0.5520430334729691,0.5534268538705291,0.01666064077203769,0.5700874946425668
161,14,0.7368421052631579,0.5538530437702577,0.5465394503637705,0.5501962470670141,0.008213344836999604,0.5584095919040137
